Order ID,Customer_ID,  Order Date,Category,Product Name,Qty,Unit Price,Country ,PaymentMethod,customer_email,Rating,Discount,Returned?
ORD1877,,2024/07/09,  Home & Kitchen  ,Yoga Mat,8,-100.35,Australia,paypal,,1,0.22,No
ORD1967,CUST196,25.05.2024,beauty ,Phone Case,1,91.5,United States,CREDIT CARD,CUSTOMER138@MAIL.COM,3,0.5,Yes
ORD1338,CUST70,14-Jul-2024,Books,Gel Pen,6,18.46,  UK  ,UPI,customer238@mail.com,1,0.09,No
ORD1051,CUST158,2024-08-22,Electronics,Wireless Mouse,,,U.S.A,,,6,0.37,False
ORD1383,CUST33,24-May-2023,  clothing  , Running Shoes,3,107.81,india,NA,customer204@mail.com,4,8%,Yes
ORD1539,CUST46,27.12.2023,ELECTRONICS,Shampoo,8,156.34,U.S.A,PayPal,customer162@mail.com,5,20%,Yes
ORD1959,CUST11,2023-01-01,Electronics,USB-C Cable,1,free,india,  credit card  ,customer166@mail.com,4,14%,1
ORD1502,CUST155,14-May-2024,Books , Running Shoes,6,143.23,United Kingdom,Cash on Delivery,customer278@mail.com,6,0.41,N
ORD1965,CUST88,20/05/2023,  Sports  ,Webcam HD,7,58.98, France,NA,customer224@mail.com,3,,False
ORD1264,CUST94,02/12/2023,Books,   Running Shoes  ,10,92.36,United States,CREDIT CARD,customer11@mail.com,1,19%,No
ORD1956,CUST6,04.09.2023,Books ,Wireless Mouse,9,122.46,INDIA,COD,customer176@mail.com,1,0.08,Yes
ORD1912,CUST100,2023-07-30,clothing,Yoga Mat,8,148.91,unknown,credit card,,3,0.36,yes
ORD1713,CUST235,18/08/2023,Home and Kitchen,Yoga Mat,9,40.55,  India  ,Debit Card,customer62@mail.com,3,,No
ORD1444,CUST110,08-10-2024,Beauty,Smart Watch ,5,120.66,United States,  NA  ,,3,7%,No
ORD1395,CUST215,07-Jun-2023,ELECTRONICS,Bluetooth Speaker,9,104.11,U.S.A,NA,customer129@mail.com,5,0.22,Yes
ORD1541,CUST151,2024-02-12,  beauty   ,Smart Watch ,1,128.24,USA,credit card,customer292@mail.com,2,0.47,No
ORD1495,CUST19,2023-05-02,Beauty,Shampoo,1,198.23, France,NA,customer276@mail.com,2,0.08,Yes
ORD1018,CUST281,,Home and Kitchen,Bluetooth Speaker,9,132.92,India,credit card,customer22@mail.com,3,,False
ORD1810,CUST91,2024-01-17,Beauty,Notebook,-3,111.28,Germany,,customer148@mail.com,3,48%,Yes
ORD1522,CUST228,09-22-2023,Clothing,wireless mouse,-1,109.43,  INDIA  ,Debit Card,customer261@@mail.com,3,0.14,No
ORD1594,CUST1,2024/07/06,Books ,Wireless Mouse,10,164.11,Australia,PayPal,customer186@mail.com,3,12%,1
ORD1479,CUST99,2024/02/28,Home and Kitchen,Face Cream,0,48.26,Germany,Cash on Delivery,,2,0.36,Yes
ORD1367,CUST124,25/03/2023,electronics,Phone Case,2,,Australia,paypal,customer279@mail.com,3,0.02,Yes
ORD1083,CUST37,25.11.2023,Electronics,Phone Case,8,$92.06,  U.S.A  ,Credit Card,customer86@mail.com,good,1%,no
ORD1061,CUST270,06-Feb-2024,electronics,Power Bank,9,145.54,U.S.A,upi,customer212@mail.com,3,0.32,No
ORD1483,CUST272,08-22-2023,beauty ,Smart Watch ,1,146.17,France,UPI,customer221@mail.com,1,0.02,Yes
ORD1272,CUST186,2024-10-16,Sports,  T-Shirt  ,-4,139.67, France,UPI,customer107@mail.com,3,0.24,No
ORD1285,CUST123,22.02.2023,Home & Kitchen,wireless mouse,4,168.11,Germany,,customer60@mail.com,3,37%,No
ORD1360,CUST159,29.10.2024,Books ,,2,61.22, France,,customer294@mail.com,4,,False
ORD1354,CUST13,08-09-2024,beauty ,Denim Jacket,4,185.15,Germany,CREDIT CARD,customer77@mail.com,5,5%,No
ORD1611,CUST293,2023/01/06,Clothing,Face Cream,0,156.24, France,PayPal,customer254@@mail.com,1,0.46,No
ORD1278,CUST77,2023/08/11,Beauty,T-Shirt,4,191.72,,COD,customer61@mail.com,4,0.37,Yes
ORD1012,CUST259,11-Oct-2023,beauty ,Headphones,5,184.94,UK,COD,customer38@mail.com,4,42%,Yes
ORD1182,CUST198,05-04-2023,  ELECTRONICS  ,Notebook,6,Rs.177.87,United Kingdom,Cash on Delivery,customer210@mail.com,5,0.43,No
ORD1368,CUST102,28/04/2023,  Sports  ,Face Cream,3,154.1,India,Debit Card,customer232@mail.com,10,,No
ORD1527,CUST267,04.05.2023,Books ,,7,175790.0,india,COD,customer112@mail.com,2,23%,No
ORD1643,CUST109,2024-08-22,Clothing,Face Cream,2,150.56,USA,UPI,customer10@mail.com,2,0.25,No
ORD1223,CUST108,,Clothing, Running Shoes,,84.55,germany,upi,customer114@mail.com,9,0.22,No
ORD1599,CUST152,02-May-2024,clothing,Bluetooth Speaker,7,98.56,USA,Debit Card,customer15@mail.com,,0.08,no
ORD1730,CUST105,21.06.2023,Clothing,Yoga Mat,10,182.24,  United States  ,UPI,customer179@mail.com,1,0.28,Yes
ORD1707,CUST89,23.09.2024,Home and Kitchen,Headphones,9,7.27,United Kingdom,Credit Card,customer228@mail.com,6,,No
ORD1570,CUST118,2023/07/09,  Beauty  ,  Laptop Stand  ,4,$174.69,U.S.A,  COD  ,customer138@mail.com,2,0.37,Yes
ORD1486,CUST61,11-12-2024,beauty ,Webcam HD,10,-21.74,Australia,paypal,customer138@mail.com,3,37%,0
ORD1465,CUST151,2024/11/25,Sports,  Face Cream  ,3,$130.15,Australia,,customer31@mail.com,3,,Yes
ORD1882,CUST287,01/11/2024,Home and Kitchen,Laptop Stand,5,51.17,INDIA,upi,customer273@mail.com,2,,
ORD1636,CUST157,01.01.2023,Books ,Denim Jacket,5,67.72,INDIA,    ,customer245@mail.com,1,0.24,No
ORD1176,cust152,05-14-2023,ELECTRONICS,Denim Jacket,5,,USA,Debit Card,customer16@mail.com,2,0.38,Yes
ORD1696,CUST234,15/07/2024,electronics,T-Shirt,6,182.45,United Kingdom,COD,customer50@mail.com,9,,No
ORD1655,CUST160,2024/06/07,Sports,  Gel Pen  ,6,71.98,United Kingdom,paypal,customer33@mail.com,2,0.07,True
ORD1613,CUST208,2023-07-10,ELECTRONICS,Laptop Stand,1,79.78,U.S.A,paypal,customer94@mail.com,1,7%,
ORD1456,CUST226,08/01/2024,Books,Phone Case,4,88.27,INDIA,CREDIT CARD,customer57@mail.com,2,0.37,Yes
ORD1544,CUST229,07-Oct-2023,Electronics,USB-C Cable,9999,50.33,  INDIA  ,upi,customer251@mail.com,1,0.26,No
ORD1393,CUST33,08-08-2023,Beauty,  Yoga Mat  ,4,171.67,UK,paypal,customer251@mail.com,4,0.31,Yes
ORD1163,CUST157,30-Dec-2023,Beauty,USB-C Cable,3,75.96,,credit card,customer66@mail.com,5,0.25,Y
ORD1248,CUST117,06.05.2024,beauty ,Gel Pen,2,119.33,Germany,Debit Card,customer186@mail.com,5,9%,Yes
ORD1800,,2023-06-13,  Beauty  ,Wireless Mouse,2,60.28,,paypal,customer291@mail.com,,0.1,Yes
ORD1922,CUST153,08-24-2024,electronics,Yoga Mat,9,73.66,INDIA,upi,customer298@mail.com,5,0.47,Yes
ORD1700,cust265,08.09.2024,Beauty,USB-C Cable,9,194.74,unknown,paypal,customer137@mail.com,4,0.33,No
ORD1375,CUST291,07-10-2023,  Beauty  ,Yoga Mat,10,Rs.29.32,Germany,NA,customer248@mail.com,4,0.0,Yes
ORD1412,CUST237,05-29-2023,Books ,Wireless Mouse,10,94.96,USA,paypal,customer238@mail.com,2,0.45,Yes
ORD1074,CUST297,06-18-2024,Clothing,Power Bank,3,162.14, France,Cash on Delivery,customer253@mail.com,1,,Yes
ORD1918,CUST295,11-12-2023,Sports,Yoga Mat,3,142.03,  india  ,,customer275@mail.com,5,0.47,Yes
ORD1113,CUST45,2024-07-30,ELECTRONICS,Denim Jacket,6,161.8,India,UPI,customer183@mail.com,1,0.18,No
ORD1500,CUST242,27/03/2024,Clothing,wireless mouse,8,free,N/A,,CUSTOMER12@MAIL.COM,5,0.44,Yes
ORD1585,CUST116,02-22-2023,  electronics  ,Laptop Stand,10,-28.62,germany,PayPal,customer73@mail.com,5,50%,Yes
ORD1114,cust58,09-06-2023,Electronics,,1,Rs.100.17,Germany,CREDIT CARD,customer195@mail.com,5,0.27,No
ORD1417,CUST179,01-Feb-2024,ELECTRONICS,Laptop Stand,five,free,UK,  Cash on Delivery  ,customer31@mail.com,1,0.3,No
ORD1089,CUST35,2024-11-04,Home & Kitchen,USB-C Cable,3,86.27,U.S.A,    ,customer266@mail.com,,0.46,No
ORD1960,CUST38,10/08/2023,  Home and Kitchen  ,,8,170.53,France,credit card,customer201@mail.com,1,35%,
ORD1903,CUST155,06-May-2023,Books,wireless mouse,1,147.93,INDIA,NA,customer5@mail.com,3,,No
ORD1633,,24.01.2023,Sports,Notebook,7,134.46,India,Cash on Delivery,CUSTOMER105@MAIL.COM,1,0.45,No
ORD1678,CUST121,2024-06-21,clothing,Phone Case,2,112.32,   France  ,,customer207@mail.com,5,0.37,No
ORD1011,CUST269,invalid_date,ELECTRONICS,Laptop Stand,2,113.51,,NA,customer98@mail.com,1,0.28,Yes
ORD1396,CUST183,2023/02/19,Sports,  Denim Jacket  ,4,151.15,india,paypal,customer281@mail.com,4,26%,No
ORD1557,CUST195,05.10.2023,  Sports  ,Face Cream,1,119.14,India,NA,customer26@mail.com,2,3%,No
ORD1042,cust99,2024-11-19,Home and Kitchen,,5,131.56,United Kingdom,Cash on Delivery,customer92@mail.com,10,0.23,No
ORD1167,CUST113,23.07.2024,Electronics,Laptop Stand,8,-152.64,USA,  CREDIT CARD  ,customer166@mail.com,good,0.44,Yes
ORD1416,CUST33,13/01/2023,Electronics,Laptop Stand,-3,46.75,Germany,COD,customer146@mail.com,4,0.12,Yes
ORD1789,CUST150,2023-08-30,beauty ,Smart Watch ,,128.59,INDIA,COD,customer142@mail.com,1,0.31,Yes
ORD1426,CUST43,22-May-2024,electronics,Face Cream,1,39.35,unknown,CREDIT CARD,customer220@mail.com,1,0.09,Yes
ORD1919,CUST86,2024-06-25,  Books   ,Shampoo,9,Rs.33.42,  USA  ,,customer143@mail.com,5,0.21,No
ORD1242,CUST224,26/02/2024,Clothing,Yoga Mat,3,24.45,UK,CREDIT CARD,customer258@mail.com,1,12%,Yes
ORD1715,CUST215,10-13-2024,Home and Kitchen,wireless mouse,1,111.34, France,CREDIT CARD,customer144@mail.com,3,50%,No
ORD1732,cust143,2023/10/23,clothing,Smart Watch ,,174.61, France,UPI,customer109@mail.com,3,0.29,Yes
ORD1257,CUST134,20-Jun-2024,Sports,T-Shirt,10,-39.18,U.S.A,Debit Card,customer171@mail.com,4,0.02,Yes
ORD1335,CUST137,invalid_date,beauty ,Bluetooth Speaker,10,138.7,unknown,credit card,,,3%,No
ORD1015,CUST94,18.01.2023,Sports,Headphones,five,173.24,France,PayPal,customer23@mail.com,2,0.48,yes
ORD1657,CUST234,22-Mar-2024,beauty ,Webcam HD,9,156.15, France,,customer196@mail.com,3,0.46,Yes
ORD1324,cust207,2023-04-08,ELECTRONICS,Headphones,2,$49.38,INDIA,,,5,,Yes
ORD1924,CUST63,16-Jan-2023,Sports,Shampoo,6,125.99,UK,,customer268@mail.com,2,37%,No
ORD1222,CUST80,19.04.2023,Sports,wireless mouse,3,164.65,germany,PayPal,,10,0.36,Yes
ORD1179,CUST144,03.05.2023,ELECTRONICS,Notebook,-5,181.02,india,PayPal,customer72@mail.com,2,,No
ORD1099,CUST226,10-Sep-2023,electronics,Notebook,,171.11,Australia,Credit Card,customer200@mail.com,2,0.12,No
ORD1521,CUST280,28.10.2024,beauty ,Yoga Mat,4,90.37,germany,Debit Card,customer52@mail.com,,33%,No
ORD1022,CUST251,20-Apr-2024,beauty ,Power Bank,2,$187.57,  unknown  ,credit card,customer138@mail.com,2,5%,True
ORD1356,CUST255,24-Apr-2023,  clothing  ,Headphones,0,110.3,Australia,  NA  ,customer86@mail.com,4,0.26,No
ORD1697,CUST179,2024/11/28,clothing,Power Bank,5,79.4,United Kingdom,PayPal,customer81@mail.com,2,0.44,Yes
ORD1898,CUST187,invalid_date,  Home & Kitchen  ,Wireless Mouse,7,61.15,USA,Cash on Delivery,customer144@mail.com,3,22%,No
ORD1340,CUST258,21.03.2024,beauty ,Smart Watch ,five,105.15, France,Debit Card,customer187@@mail.com,3,0.11,Yes
ORD1431,CUST228,2024-04-04,Books,T-Shirt,6,87.18,Australia,,customer99@mail.com,3,0.35,No
ORD1576,CUST174,06-Jul-2024,beauty ,Denim Jacket,3,182.45,United States,UPI,customer26@mail.com,3,,yes
ORD1869,CUST33,18.04.2024,Sports,USB-C Cable,3,83.14, France,paypal,customer192@mail.com,1,48%,Yes
ORD1203,CUST36,01/03/2024,Clothing,Gel Pen,4,199.32,N/A,upi,customer112@mail.com,2,20%,Y
ORD1743,CUST192,22/04/2024,Clothing,Face Cream,1,177.55,,Credit Card,customer81@mail.com,4,31%,True
ORD1093,CUST163,2023/11/15,clothing,T-Shirt,9,178.19,United States,PayPal,customer97@mail.com,1,0.3,Yes
ORD1583,CUST6,2024/06/19,Home and Kitchen,,-1,20.54, France,Debit Card,customer3@mail.com,3,0.07,No
ORD1068,CUST90,07-Feb-2023,Books,  Wireless Mouse  ,3,158.38,Germany,  UPI  ,customer11@@mail.com,5,0.03,Yes
ORD1650,CUST174,2023/05/13,Home and Kitchen,Headphones,4,110.93,USA,  PayPal  ,customer197@mail.com,2,0.28,No
ORD1284,CUST4,2024-08-09,Home and Kitchen,Bluetooth Speaker,9,106.27,  U.S.A  ,Cash on Delivery,customer226@mail.com,6,,Yes
ORD1841,CUST114,2023-08-05,Electronics,Gel Pen,five,$77.85,  India  ,Credit Card,,5,0%,No
ORD1434,CUST179,12.01.2024,Sports,Headphones,4,154.98,  India  ,PayPal,customer110@mail.com,2,0.19,Yes
ORD1153,cust235,2023-05-21,ELECTRONICS,Power Bank,10,104.06,United States,,customer124@mail.com,5,35%,Yes
ORD1075,CUST16,2023-01-22,Sports,Shampoo,4,56.01,N/A,  credit card  ,customer68@mail.com,1,,No
ORD1923,CUST166,,clothing,  wireless mouse  ,5,28.37,India,  Credit Card  ,customer15@mail.com,5,0.38,No
ORD1240,CUST167,10-Aug-2023,Electronics,  Shampoo  ,9,48.23,INDIA,CREDIT CARD,customer98@mail.com,3,,Yes
ORD1188,CUST179,05-05-2024,  clothing  ,Webcam HD,2,126.69,Germany,CREDIT CARD,customer252@mail.com,5,0.28,yes
ORD1271,CUST73,2023-08-18,Electronics, Running Shoes,5,77.41,Germany,CREDIT CARD,customer178@mail.com,2,0.33,Yes
ORD1236,CUST22,2023/07/22,Books ,Webcam HD,9,31.55,United States,,customer69@mail.com,5,17%,Yes
ORD1487,CUST113,2024-05-23,  Books  ,Bluetooth Speaker,five,12.48, France,credit card,customer77@mail.com,2,0.02,True
ORD1559,CUST225,2023/07/19,Electronics,,7,145.18,Australia,upi,customer35@mail.com,2,0.3,Yes
ORD1117,CUST18,08/04/2023,Books,USB-C Cable,5,159.64,U.S.A,    ,,3,0.25,No
ORD1853,CUST249,31-Oct-2023,Beauty,wireless mouse,5,143.72, France,Credit Card,customer19@mail.com,3,16%,No
ORD1512,CUST83,2023-11-07,Home & Kitchen,USB-C Cable,3,47.9,INDIA,Credit Card,customer206@mail.com,2,0.11,No
ORD1578,CUST89,2024/07/23,  Electronics  , Running Shoes,5,145.8,USA,paypal,customer22@mail.com,3,0.4,N
ORD1829,CUST162,20/06/2024,Beauty,,4,115.82,  U.S.A  ,UPI,customer291@mail.com,8,12%,1
ORD1126,CUST232,03.08.2023,Beauty,Webcam HD,3,198.99,India,NA,CUSTOMER155@MAIL.COM,3,10%,No
ORD1116,CUST23,04-23-2024,Home & Kitchen,T-Shirt,-5,99.27,United Kingdom,COD,customer74@mail.com,3,16%,Yes
ORD1473,CUST95,2024-10-19,ELECTRONICS,Notebook,3,62.05,,PayPal,customer239@mail.com,1,,No
ORD1930,CUST239,23/02/2024,Books,Gel Pen,1,166.17,Australia,    ,customer95@mail.com,4,30%,No
ORD1057,CUST53,06-01-2023,Clothing,USB-C Cable,2,59.76,unknown,Credit Card,,4,0.25,No
ORD1705,CUST289,2023/03/01,ELECTRONICS,Shampoo,6,111.17,USA,,,3,,No
ORD1950,CUST93,01-01-2024,  Books  ,Denim Jacket,8,$134.76,France,  Debit Card  ,customer48@mail.com,1,0.04,Yes
ORD1369,CUST265,03/02/2023,Home & Kitchen, Running Shoes,-3,160.59,unknown,Debit Card,customer51@mail.com,4,0.46,No
ORD1268,CUST72,2024-05-27,Electronics,Smart Watch ,8,77.97,UK,Cash on Delivery,customer101@mail.com,1,14%,Yes
ORD1046,CUST25,14.11.2023,Books,  T-Shirt  ,1,48.22,N/A,Cash on Delivery,customer117@mail.com,1,0%,No
ORD1349,CUST181,2024/06/23,Sports,Webcam HD,8,162.4,,CREDIT CARD,customer124@mail.com,3,0.25,1
ORD1195,,2023/08/26,clothing,,0,12.32,United Kingdom,upi,customer192@mail.com,4,,no
ORD1102,,11-02-2024,Sports,,4,$137.81,France,Debit Card,customer214@mail.com,4,0.31,True
ORD1870,CUST148,05.05.2024,  ELECTRONICS  ,Webcam HD,10,60.76,  UK  ,upi,customer110@@mail.com,5,0.45,No
ORD1722,CUST280,20-Nov-2023,Beauty,Smart Watch ,10,53.26,India,Cash on Delivery,customer176@mail.com,4,11%,No
ORD1472,CUST219,07/09/2023,Home & Kitchen,Power Bank,9,147.61,Germany,UPI,customer5@mail.com,good,13%,No
ORD1263,CUST281,12-01-2023,clothing,Gel Pen,10,176.24,unknown,PayPal,customer62@mail.com,2,0.11,Y
ORD1443,CUST282,2023-04-26,beauty ,Bluetooth Speaker,7,Rs.97.62,unknown,credit card,customer230@@mail.com,3,,Yes
ORD1706,CUST91,,  Home and Kitchen  ,  Denim Jacket  ,6,88.87,india,Credit Card,customer40@mail.com,5,0.19,Yes
ORD1304,,05.04.2023,Beauty,,3,144.34,India,paypal,customer135@mail.com,5,28%,No
ORD1341,CUST252,26/10/2023,  Books   ,,7,87.26,,CREDIT CARD,customer175@mail.com,2,0.42,No
ORD1626,CUST96,19-Nov-2024,ELECTRONICS,Wireless Mouse,4,86.26,india,Credit Card,customer100@mail.com,5,0.18,No
ORD1240,CUST167,10-Aug-2023,Electronics,Shampoo,9,48.23,INDIA,CREDIT CARD,customer98@mail.com,3,,Yes
ORD1149,CUST130,03/09/2023,Beauty,,1,81.44,France,Cash on Delivery,customer174@mail.com,4,0.0,Yes
ORD1124,CUST83,06-Sep-2023,Books,Denim Jacket,7,94.72,India,credit card,customer206@@mail.com,3,36%,No
ORD1819,CUST49,02-18-2024,  electronics  ,Notebook,1,57.41,India,,customer65@mail.com,,0.02,True
ORD1861,CUST14,2024-01-16,Home and Kitchen,Notebook,7,122.76,INDIA,COD,customer14@@mail.com,5,0.42,0
ORD1050,CUST112,06-23-2023,  Clothing  ,  Webcam HD  ,6,42.43,United Kingdom,Cash on Delivery,customer275@mail.com,5,0.43,Yes
ORD1353,cust136,01-02-2024,Home & Kitchen,Face Cream,8,157.12,INDIA,CREDIT CARD,customer270@mail.com,2,,no
ORD1968,CUST166,07/01/2023,Home & Kitchen,,9,$199.86,india,,customer234@mail.com,2,5%,Yes
ORD1142,cust179,06/04/2023,Sports,,2,44.26,  United Kingdom  ,paypal,customer52@@mail.com,3,9%,Yes
ORD1470,CUST119,2023-03-30,Home & Kitchen,Webcam HD,2,125.94,Germany,COD,,2,0.28,Yes
ORD1399,CUST255,05-Nov-2023,Home & Kitchen,Denim Jacket,7,free,UK,,customer125@mail.com,good,0.09,Yes
ORD1653,CUST59,07-04-2023,Clothing,Yoga Mat,8,79.13,,paypal,customer16@mail.com,2,0.16,N
ORD1320,CUST225,11.02.2023,  Clothing  ,T-Shirt,3,109.2,INDIA,,customer193@mail.com,3,33%,Yes
ORD1019,CUST80,02-Sep-2024,Beauty,Laptop Stand,10,$130.43,N/A,,customer259@mail.com,1,0.29,Yes
ORD1844,CUST269,02-10-2024,Clothing,Webcam HD,1,74.49,USA,Cash on Delivery,customer244@mail.com,3,0.01,True
ORD1406,CUST165,30/08/2024,electronics, Running Shoes,4,24.71,unknown,,customer31@mail.com,2,41%,Yes
ORD1843,CUST195,04-29-2024,electronics,Denim Jacket,9,175930.0,germany,PayPal,,3,0.42,Yes
ORD1407,CUST162,2023/11/10,beauty ,Face Cream,5,160.7,,paypal,customer279@mail.com,1,0.02,Yes
ORD1537,CUST28,,Books ,wireless mouse,3,97.67,USA,,customer86@mail.com,2,0.23,0
ORD1806,CUST87,05-26-2023,Electronics,Phone Case,,26.54,United States,paypal,customer298@mail.com,2,16%,Y
ORD1038,CUST4,09-26-2024,ELECTRONICS,wireless mouse,5,12.46,UK,Credit Card,customer160@mail.com,,31%,Yes
ORD1175,CUST116,26.12.2023,Clothing,Bluetooth Speaker,3,157.58,germany,,customer247@@mail.com,,0.19,Yes
ORD1245,CUST274,2023/03/16,Beauty,  Yoga Mat  ,9,167.01,United States,  Cash on Delivery  ,customer26@mail.com,4,0.45,Yes
ORD1864,CUST258,20-Sep-2023,Clothing, Running Shoes,8,28.59,United Kingdom,credit card,customer241@mail.com,3,0.43,Yes
ORD1781,CUST15,20.04.2023,electronics,T-Shirt,8,$131.2,  U.S.A  ,Debit Card,CUSTOMER283@MAIL.COM,4,0.31,Yes
ORD1787,CUST176,2023/02/09,Books,Power Bank,7,189.64,Germany,,customer143@mail.com,5,13%,Yes
ORD1895,CUST263,12.03.2024,ELECTRONICS,  Bluetooth Speaker  ,7,70.23,United Kingdom,UPI,customer70@mail.com,4,46%,No
ORD1154,CUST195,04.01.2024,Sports,Shampoo,9,72710.0,india,CREDIT CARD,customer28@mail.com,4,0.18,No
ORD1287,CUST266,,clothing,Yoga Mat,3,129.44,india,  COD  ,customer157@mail.com,2,0.26,False
ORD1630,CUST23,24.02.2023,Home & Kitchen,Face Cream,five,168.7,N/A,    ,customer165@mail.com,3,0.12,No
ORD1569,CUST297,30/09/2023,Sports,T-Shirt,7,153.19,U.S.A,COD,customer17@mail.com,3,12%,Yes
ORD1973,CUST120,09.08.2023,Clothing,  Webcam HD  ,6,,,Credit Card,customer3@mail.com,4,0.09,N
ORD1017,CUST176,13/10/2024,Electronics,Laptop Stand,-3,Rs.88.99,Australia,PayPal,customer151@mail.com,7,28%,N
ORD1127,CUST174,02-11-2024,Clothing,  Power Bank  ,1,12.39,United Kingdom,  paypal  ,CUSTOMER163@MAIL.COM,,31%,No
ORD1322,CUST78,2023-01-07,Books ,Headphones,10,-60.43,germany,paypal,customer123@mail.com,5,0.29,No
ORD1255,CUST7,2024-04-22,Electronics,USB-C Cable,4,83.62,USA,COD,customer127@mail.com,2,0.19,Yes
ORD1687,CUST169,2023-03-08,clothing,Shampoo,9,32.24,INDIA,  PayPal  ,,1,0.13,No
ORD1318,CUST241,16-May-2024,clothing,Yoga Mat,5,143.48,india,COD,customer84@mail.com,3,31%,Yes
ORD1190,CUST133,06.12.2023,Electronics,Headphones,4,129.76,UK,CREDIT CARD,customer134@mail.com,1,49%,No
ORD1115,cust8,2024/05/13,Electronics,  Bluetooth Speaker  ,10,81.55,United States,,customer265@mail.com,,,yes
ORD1644,CUST133,2023-12-25,Books , Running Shoes,6,172.87,N/A,Credit Card,customer38@mail.com,5,,Yes
ORD1606,cust176,09-Jul-2023,Books,Notebook,1,126.07,,PayPal,customer110@mail.com,5,0.23,No
ORD1180,CUST189,2023-08-21,electronics,Face Cream,1,60.61,UK,  UPI  ,customer206@mail.com,7,30%,0
ORD1301,CUST169,2023/01/24,Beauty,Gel Pen,6,196.85,USA,Credit Card,customer170@mail.com,1,34%,True
ORD1792,CUST297,2023/01/18,Clothing,Notebook,2,58.21,INDIA,Credit Card,customer6@@mail.com,3,0.13,Yes
ORD1914,CUST262,2023/08/09,electronics,Gel Pen,8,38.0, France,Debit Card,customer47@mail.com,1,0.36,0
ORD1756,CUST110,11-20-2024,Home & Kitchen,USB-C Cable,five,163.0,  USA  ,  Cash on Delivery  ,customer41@mail.com,3,0.29,No
ORD1716,CUST154,05/08/2023,Sports,Smart Watch ,-4,154.46,,Credit Card,customer147@mail.com,1,0.37,Yes
ORD1692,CUST153,01-Jul-2024,Sports,Denim Jacket,1,153.05,N/A,UPI,customer148@mail.com,1,2%,No
ORD1517,CUST108,13-Oct-2024,ELECTRONICS,,3,69.15,N/A,  NA  ,customer263@mail.com,1,0.43,No
ORD1372,CUST1,29/04/2023,clothing,,9,51.74,UK,,customer297@@mail.com,3,0.4,Yes
ORD1045,CUST143,06-22-2023,Books,Denim Jacket,8,113.26,USA,UPI,customer191@mail.com,3,0.18,No
ORD1947,CUST206,10-07-2023,Home and Kitchen,  Power Bank  ,-3,165.79,United States,  paypal  ,customer24@mail.com,,0%,Yes
ORD1157,CUST85,11.10.2024,Home and Kitchen,T-Shirt,8,162.12,United States,,customer148@mail.com,3,0.46,Yes
ORD1777,CUST92,19.02.2023,Sports,T-Shirt,1,-60.84,unknown,NA,customer257@mail.com,2,,Yes
ORD1171,CUST49,31.10.2024,Home & Kitchen,Smart Watch ,1,$85.42,United Kingdom,  PayPal  ,customer123@mail.com,1,0.05,No
ORD1016,CUST160,07-30-2023,  clothing  ,Denim Jacket,5,$12.21,UK,PayPal,customer222@mail.com,5,0.2,Yes
ORD1511,CUST125,23-Nov-2024,Home and Kitchen,Phone Case,1,88.92,Australia,UPI,customer70@mail.com,5,29%,Yes
ORD1048,CUST266,2023-01-01,ELECTRONICS,Headphones,2,7.41,  UK  ,CREDIT CARD,customer213@mail.com,2,0.03,No
ORD1133,CUST229,04.05.2024,ELECTRONICS,Wireless Mouse,6,100.31, France,PayPal,CUSTOMER103@MAIL.COM,8,11%,No
ORD1876,CUST51,2023-02-17,Home and Kitchen,  Power Bank  ,9,187.71,Germany,,customer145@mail.com,4,0.05,No
ORD1515,CUST60,01-18-2023,electronics,Yoga Mat,9,173.9,Germany,paypal,customer257@@mail.com,3,,no
ORD1711,CUST94,2024/07/15,Books ,Yoga Mat,2,19.3,india,credit card,customer104@mail.com,4,47%,Yes
ORD1717,CUST68,27-May-2023,Books ,Wireless Mouse,9,177.08,UK,Credit Card,customer166@mail.com,3,0.06,Yes
ORD1480,CUST93,29/03/2024,Home and Kitchen,Notebook,4,36.43,U.S.A,UPI,customer54@mail.com,5,0.38,No
ORD1283,CUST155,2023/05/27,Beauty,Webcam HD,0,113.34,France,credit card,customer172@mail.com,5,0.07,Yes
ORD1750,CUST174,07/07/2024,Home & Kitchen,wireless mouse,1,Rs.67.39,india,PayPal,customer33@mail.com,3,0.02,Yes
ORD1684,CUST279,2023-06-27,Clothing,T-Shirt,,Rs.57.09, France,paypal,customer78@mail.com,10,0.08,No
ORD1225,CUST39,25/02/2023,Home & Kitchen,  Webcam HD  ,6,84.3,United States,COD,customer47@@mail.com,4,0.32,Y
ORD1026,CUST134,2024/05/09,Books,  Webcam HD  ,9999,102.62,United Kingdom,COD,customer72@mail.com,2,21%,No
ORD1938,,08-29-2024,Home and Kitchen,Smart Watch ,9,28.12,India,Cash on Delivery,customer54@mail.com,2,0.18,N
ORD1437,CUST88,2024-04-09,Books ,Face Cream,10,13.36,N/A,CREDIT CARD,customer16@mail.com,2,,True
ORD1992,CUST41,30-May-2024,Electronics,Face Cream,5,122.74,Australia,Credit Card,customer20@mail.com,2,0.41,Yes
ORD1364,CUST261,04-Mar-2023,Beauty,Wireless Mouse,1,-137.61,  Germany  ,Cash on Delivery,customer151@mail.com,2,0.19,No
ORD1229,CUST157,12-Dec-2023,  Books   ,Webcam HD,6,43.42,  india  ,,customer225@mail.com,2,,Yes
